msec,sec,bandwidth_kib_s,iops,clat_avg_us,result_set,workload,run,source_file
51022.0,51.022,150856.0,37714.0,,sustained_rand_write_120s_qd16_repeat3,rand_write,3,sustained_rand_write_120s_qd16_repeat3_run3.json
52000.0,52.0,,,185.617,sustained_rand_write_120s_qd16_repeat3,rand_write,3,sustained_rand_write_120s_qd16_repeat3_run3.json
52022.0,52.022,183756.0,45939.0,,sustained_rand_write_120s_qd16_repeat3,rand_write,3,sustained_rand_write_120s_qd16_repeat3_run3.json
53000.0,53.0,,,178.386,sustained_rand_write_120s_qd16_repeat3,rand_write,3,sustained_rand_write_120s_qd16_repeat3_run3.json
53022.0,53.022,187808.0,46952.0,,sustained_rand_write_120s_qd16_repeat3,rand_write,3,sustained_rand_write_120s_qd16_repeat3_run3.json
54000.0,54.0,,,185.516,sustained_rand_write_120s_qd16_repeat3,rand_write,3,sustained_rand_write_120s_qd16_repeat3_run3.json
54023.0,54.023,182072.0,45518.0,,sustained_rand_write_120s_qd16_repeat3,rand_write,3,sustained_rand_write_120s_qd16_repeat3_run3.json
55000.0,55.0,,,179.402,sustained_rand_write_120s_qd16_repeat3,rand_write,3,sustained_rand_write_120s_qd16_repeat3_run3.json
55023.0,55.023,188240.0,47060.0,,sustained_rand_write_120s_qd16_repeat3,rand_write,3,sustained_rand_write_120s_qd16_repeat3_run3.json
56000.0,56.0,,,173.38,sustained_rand_write_120s_qd16_repeat3,rand_write,3,sustained_rand_write_120s_qd16_repeat3_run3.json
56024.0,56.024,194881.0,48720.0,,sustained_rand_write_120s_qd16_repeat3,rand_write,3,sustained_rand_write_120s_qd16_repeat3_run3.json
57000.0,57.0,,,193.031,sustained_rand_write_120s_qd16_repeat3,rand_write,3,sustained_rand_write_120s_qd16_repeat3_run3.json
57024.0,57.024,175256.0,43814.0,,sustained_rand_write_120s_qd16_repeat3,rand_write,3,sustained_rand_write_120s_qd16_repeat3_run3.json
58000.0,58.0,,,187.311,sustained_rand_write_120s_qd16_repeat3,rand_write,3,sustained_rand_write_120s_qd16_repeat3_run3.json
58025.0,58.025,180736.0,45184.0,,sustained_rand_write_120s_qd16_repeat3,rand_write,3,sustained_rand_write_120s_qd16_repeat3_run3.json
59000.0,59.0,,,177.071,sustained_rand_write_120s_qd16_repeat3,rand_write,3,sustained_rand_write_120s_qd16_repeat3_run3.json
59025.0,59.025,192308.0,48080.0,,sustained_rand_write_120s_qd16_repeat3,rand_write,3,sustained_rand_write_120s_qd16_repeat3_run3.json
60000.0,60.0,,,189.955,sustained_rand_write_120s_qd16_repeat3,rand_write,3,sustained_rand_write_120s_qd16_repeat3_run3.json
60026.0,60.026,176267.0,44065.0,,sustained_rand_write_120s_qd16_repeat3,rand_write,3,sustained_rand_write_120s_qd16_repeat3_run3.json
61000.0,61.0,,,182.141,sustained_rand_write_120s_qd16_repeat3,rand_write,3,sustained_rand_write_120s_qd16_repeat3_run3.json
61027.0,61.027,184332.0,46083.0,,sustained_rand_write_120s_qd16_repeat3,rand_write,3,sustained_rand_write_120s_qd16_repeat3_run3.json
62000.0,62.0,,,179.446,sustained_rand_write_120s_qd16_repeat3,rand_write,3,sustained_rand_write_120s_qd16_repeat3_run3.json
62027.0,62.027,189664.0,47416.0,,sustained_rand_write_120s_qd16_repeat3,rand_write,3,sustained_rand_write_120s_qd16_repeat3_run3.json
63000.0,63.0,,,195.549,sustained_rand_write_120s_qd16_repeat3,rand_write,3,sustained_rand_write_120s_qd16_repeat3_run3.json
63027.0,63.027,169564.0,42391.0,,sustained_rand_write_120s_qd16_repeat3,rand_write,3,sustained_rand_write_120s_qd16_repeat3_run3.json
64000.0,64.0,,,220.112,sustained_rand_write_120s_qd16_repeat3,rand_write,3,sustained_rand_write_120s_qd16_repeat3_run3.json
64028.0,64.028,152976.0,38244.0,,sustained_rand_write_120s_qd16_repeat3,rand_write,3,sustained_rand_write_120s_qd16_repeat3_run3.json
65000.0,65.0,,,211.281,sustained_rand_write_120s_qd16_repeat3,rand_write,3,sustained_rand_write_120s_qd16_repeat3_run3.json
65029.0,65.029,160411.0,40102.0,,sustained_rand_write_120s_qd16_repeat3,rand_write,3,sustained_rand_write_120s_qd16_repeat3_run3.json
66000.0,66.0,,,219.694,sustained_rand_write_120s_qd16_repeat3,rand_write,3,sustained_rand_write_120s_qd16_repeat3_run3.json
66030.0,66.03,153516.0,38379.0,,sustained_rand_write_120s_qd16_repeat3,rand_write,3,sustained_rand_write_120s_qd16_repeat3_run3.json
67000.0,67.0,,,215.828,sustained_rand_write_120s_qd16_repeat3,rand_write,3,sustained_rand_write_120s_qd16_repeat3_run3.json
67031.0,67.031,157578.0,39394.0,,sustained_rand_write_120s_qd16_repeat3,rand_write,3,sustained_rand_write_120s_qd16_repeat3_run3.json
68000.0,68.0,,,189.043,sustained_rand_write_120s_qd16_repeat3,rand_write,3,sustained_rand_write_120s_qd16_repeat3_run3.json
68031.0,68.031,179048.0,44762.0,,sustained_rand_write_120s_qd16_repeat3,rand_write,3,sustained_rand_write_120s_qd16_repeat3_run3.json
69000.0,69.0,,,175.737,sustained_rand_write_120s_qd16_repeat3,rand_write,3,sustained_rand_write_120s_qd16_repeat3_run3.json
69031.0,69.031,191880.0,47970.0,,sustained_rand_write_120s_qd16_repeat3,rand_write,3,sustained_rand_write_120s_qd16_repeat3_run3.json
70000.0,70.0,,,201.124,sustained_rand_write_120s_qd16_repeat3,rand_write,3,sustained_rand_write_120s_qd16_repeat3_run3.json
70032.0,70.032,166085.0,41521.0,,sustained_rand_write_120s_qd16_repeat3,rand_write,3,sustained_rand_write_120s_qd16_repeat3_run3.json
71000.0,71.0,,,206.028,sustained_rand_write_120s_qd16_repeat3,rand_write,3,sustained_rand_write_120s_qd16_repeat3_run3.json
71032.0,71.032,161136.0,40284.0,,sustained_rand_write_120s_qd16_repeat3,rand_write,3,sustained_rand_write_120s_qd16_repeat3_run3.json
72000.0,72.0,,,232.977,sustained_rand_write_120s_qd16_repeat3,rand_write,3,sustained_rand_write_120s_qd16_repeat3_run3.json
72033.0,72.033,143780.0,35945.0,,sustained_rand_write_120s_qd16_repeat3,rand_write,3,sustained_rand_write_120s_qd16_repeat3_run3.json
73000.0,73.0,,,241.138,sustained_rand_write_120s_qd16_repeat3,rand_write,3,sustained_rand_write_120s_qd16_repeat3_run3.json
73034.0,73.034,138085.0,34521.0,,sustained_rand_write_120s_qd16_repeat3,rand_write,3,sustained_rand_write_120s_qd16_repeat3_run3.json
74000.0,74.0,,,223.323,sustained_rand_write_120s_qd16_repeat3,rand_write,3,sustained_rand_write_120s_qd16_repeat3_run3.json
74034.0,74.034,151276.0,37819.0,,sustained_rand_write_120s_qd16_repeat3,rand_write,3,sustained_rand_write_120s_qd16_repeat3_run3.json
75000.0,75.0,,,212.459,sustained_rand_write_120s_qd16_repeat3,rand_write,3,sustained_rand_write_120s_qd16_repeat3_run3.json
75034.0,75.034,159528.0,39882.0,,sustained_rand_write_120s_qd16_repeat3,rand_write,3,sustained_rand_write_120s_qd16_repeat3_run3.json
76000.0,76.0,,,183.954,sustained_rand_write_120s_qd16_repeat3,rand_write,3,sustained_rand_write_120s_qd16_repeat3_run3.json
76035.0,76.035,182320.0,45580.0,,sustained_rand_write_120s_qd16_repeat3,rand_write,3,sustained_rand_write_120s_qd16_repeat3_run3.json
77000.0,77.0,,,191.908,sustained_rand_write_120s_qd16_repeat3,rand_write,3,sustained_rand_write_120s_qd16_repeat3_run3.json
77036.0,77.036,177666.0,44416.0,,sustained_rand_write_120s_qd16_repeat3,rand_write,3,sustained_rand_write_120s_qd16_repeat3_run3.json
78000.0,78.0,,,191.139,sustained_rand_write_120s_qd16_repeat3,rand_write,3,sustained_rand_write_120s_qd16_repeat3_run3.json
78037.0,78.037,176571.0,44142.0,,sustained_rand_write_120s_qd16_repeat3,rand_write,3,sustained_rand_write_120s_qd16_repeat3_run3.json
79000.0,79.0,,,181.081,sustained_rand_write_120s_qd16_repeat3,rand_write,3,sustained_rand_write_120s_qd16_repeat3_run3.json
79038.0,79.038,187044.0,46761.0,,sustained_rand_write_120s_qd16_repeat3,rand_write,3,sustained_rand_write_120s_qd16_repeat3_run3.json
80000.0,80.0,,,187.623,sustained_rand_write_120s_qd16_repeat3,rand_write,3,sustained_rand_write_120s_qd16_repeat3_run3.json
80039.0,80.039,179796.0,44949.0,,sustained_rand_write_120s_qd16_repeat3,rand_write,3,sustained_rand_write_120s_qd16_repeat3_run3.json
81000.0,81.0,,,182.991,sustained_rand_write_120s_qd16_repeat3,rand_write,3,sustained_rand_write_120s_qd16_repeat3_run3.json
81039.0,81.039,183620.0,45905.0,,sustained_rand_write_120s_qd16_repeat3,rand_write,3,sustained_rand_write_120s_qd16_repeat3_run3.json
82000.0,82.0,,,175.252,sustained_rand_write_120s_qd16_repeat3,rand_write,3,sustained_rand_write_120s_qd16_repeat3_run3.json
82039.0,82.039,194480.0,48620.0,,sustained_rand_write_120s_qd16_repeat3,rand_write,3,sustained_rand_write_120s_qd16_repeat3_run3.json
83000.0,83.0,,,195.999,sustained_rand_write_120s_qd16_repeat3,rand_write,3,sustained_rand_write_120s_qd16_repeat3_run3.json
83040.0,83.04,170436.0,42609.0,,sustained_rand_write_120s_qd16_repeat3,rand_write,3,sustained_rand_write_120s_qd16_repeat3_run3.json
84000.0,84.0,,,215.022,sustained_rand_write_120s_qd16_repeat3,rand_write,3,sustained_rand_write_120s_qd16_repeat3_run3.json
84040.0,84.04,156696.0,39174.0,,sustained_rand_write_120s_qd16_repeat3,rand_write,3,sustained_rand_write_120s_qd16_repeat3_run3.json
85000.0,85.0,,,217.756,sustained_rand_write_120s_qd16_repeat3,rand_write,3,sustained_rand_write_120s_qd16_repeat3_run3.json
85040.0,85.04,154096.0,38524.0,,sustained_rand_write_120s_qd16_repeat3,rand_write,3,sustained_rand_write_120s_qd16_repeat3_run3.json
86000.0,86.0,,,259.158,sustained_rand_write_120s_qd16_repeat3,rand_write,3,sustained_rand_write_120s_qd16_repeat3_run3.json
86041.0,86.041,134692.0,33673.0,,sustained_rand_write_120s_qd16_repeat3,rand_write,3,sustained_rand_write_120s_qd16_repeat3_run3.json
87000.0,87.0,,,215.853,sustained_rand_write_120s_qd16_repeat3,rand_write,3,sustained_rand_write_120s_qd16_repeat3_run3.json
87042.0,87.042,156780.0,39195.0,,sustained_rand_write_120s_qd16_repeat3,rand_write,3,sustained_rand_write_120s_qd16_repeat3_run3.json
88000.0,88.0,,,188.143,sustained_rand_write_120s_qd16_repeat3,rand_write,3,sustained_rand_write_120s_qd16_repeat3_run3.json
88042.0,88.042,178176.0,44544.0,,sustained_rand_write_120s_qd16_repeat3,rand_write,3,sustained_rand_write_120s_qd16_repeat3_run3.json
89000.0,89.0,,,175.346,sustained_rand_write_120s_qd16_repeat3,rand_write,3,sustained_rand_write_120s_qd16_repeat3_run3.json
89042.0,89.042,193508.0,48377.0,,sustained_rand_write_120s_qd16_repeat3,rand_write,3,sustained_rand_write_120s_qd16_repeat3_run3.json
90000.0,90.0,,,196.137,sustained_rand_write_120s_qd16_repeat3,rand_write,3,sustained_rand_write_120s_qd16_repeat3_run3.json
90043.0,90.043,170501.0,42625.0,,sustained_rand_write_120s_qd16_repeat3,rand_write,3,sustained_rand_write_120s_qd16_repeat3_run3.json
91000.0,91.0,,,190.518,sustained_rand_write_120s_qd16_repeat3,rand_write,3,sustained_rand_write_120s_qd16_repeat3_run3.json
91043.0,91.043,177184.0,44296.0,,sustained_rand_write_120s_qd16_repeat3,rand_write,3,sustained_rand_write_120s_qd16_repeat3_run3.json
92000.0,92.0,,,176.092,sustained_rand_write_120s_qd16_repeat3,rand_write,3,sustained_rand_write_120s_qd16_repeat3_run3.json
92044.0,92.044,192275.0,48068.0,,sustained_rand_write_120s_qd16_repeat3,rand_write,3,sustained_rand_write_120s_qd16_repeat3_run3.json
93000.0,93.0,,,204.688,sustained_rand_write_120s_qd16_repeat3,rand_write,3,sustained_rand_write_120s_qd16_repeat3_run3.json
93044.0,93.044,164312.0,41078.0,,sustained_rand_write_120s_qd16_repeat3,rand_write,3,sustained_rand_write_120s_qd16_repeat3_run3.json
94000.0,94.0,,,185.216,sustained_rand_write_120s_qd16_repeat3,rand_write,3,sustained_rand_write_120s_qd16_repeat3_run3.json
94045.0,94.045,180736.0,45184.0,,sustained_rand_write_120s_qd16_repeat3,rand_write,3,sustained_rand_write_120s_qd16_repeat3_run3.json
95000.0,95.0,,,177.977,sustained_rand_write_120s_qd16_repeat3,rand_write,3,sustained_rand_write_120s_qd16_repeat3_run3.json
95046.0,95.046,191784.0,47946.0,,sustained_rand_write_120s_qd16_repeat3,rand_write,3,sustained_rand_write_120s_qd16_repeat3_run3.json
96000.0,96.0,,,188.374,sustained_rand_write_120s_qd16_repeat3,rand_write,3,sustained_rand_write_120s_qd16_repeat3_run3.json
96047.0,96.047,176479.0,44119.0,,sustained_rand_write_120s_qd16_repeat3,rand_write,3,sustained_rand_write_120s_qd16_repeat3_run3.json
97000.0,97.0,,,188.767,sustained_rand_write_120s_qd16_repeat3,rand_write,3,sustained_rand_write_120s_qd16_repeat3_run3.json
97047.0,97.047,178644.0,44661.0,,sustained_rand_write_120s_qd16_repeat3,rand_write,3,sustained_rand_write_120s_qd16_repeat3_run3.json
98000.0,98.0,,,186.839,sustained_rand_write_120s_qd16_repeat3,rand_write,3,sustained_rand_write_120s_qd16_repeat3_run3.json
98048.0,98.048,182344.0,45586.0,,sustained_rand_write_120s_qd16_repeat3,rand_write,3,sustained_rand_write_120s_qd16_repeat3_run3.json
99000.0,99.0,,,186.099,sustained_rand_write_120s_qd16_repeat3,rand_write,3,sustained_rand_write_120s_qd16_repeat3_run3.json
99049.0,99.049,178653.0,44663.0,,sustained_rand_write_120s_qd16_repeat3,rand_write,3,sustained_rand_write_120s_qd16_repeat3_run3.json
100000.0,100.0,,,218.0,sustained_rand_write_120s_qd16_repeat3,rand_write,3,sustained_rand_write_120s_qd16_repeat3_run3.json
100050.0,100.05,154412.0,38603.0,,sustained_rand_write_120s_qd16_repeat3,rand_write,3,sustained_rand_write_120s_qd16_repeat3_run3.json
101000.0,101.0,,,216.71,sustained_rand_write_120s_qd16_repeat3,rand_write,3,sustained_rand_write_120s_qd16_repeat3_run3.json
101050.0,101.05,156344.0,39086.0,,sustained_rand_write_120s_qd16_repeat3,rand_write,3,sustained_rand_write_120s_qd16_repeat3_run3.json
102000.0,102.0,,,210.979,sustained_rand_write_120s_qd16_repeat3,rand_write,3,sustained_rand_write_120s_qd16_repeat3_run3.json
102050.0,102.05,158220.0,39555.0,,sustained_rand_write_120s_qd16_repeat3,rand_write,3,sustained_rand_write_120s_qd16_repeat3_run3.json
103000.0,103.0,,,225.631,sustained_rand_write_120s_qd16_repeat3,rand_write,3,sustained_rand_write_120s_qd16_repeat3_run3.json
103050.0,103.05,150712.0,37678.0,,sustained_rand_write_120s_qd16_repeat3,rand_write,3,sustained_rand_write_120s_qd16_repeat3_run3.json
104000.0,104.0,,,187.813,sustained_rand_write_120s_qd16_repeat3,rand_write,3,sustained_rand_write_120s_qd16_repeat3_run3.json
104051.0,104.051,180979.0,45244.0,,sustained_rand_write_120s_qd16_repeat3,rand_write,3,sustained_rand_write_120s_qd16_repeat3_run3.json
105000.0,105.0,,,170.321,sustained_rand_write_120s_qd16_repeat3,rand_write,3,sustained_rand_write_120s_qd16_repeat3_run3.json
105052.0,105.052,199008.0,49752.0,,sustained_rand_write_120s_qd16_repeat3,rand_write,3,sustained_rand_write_120s_qd16_repeat3_run3.json
106000.0,106.0,,,188.554,sustained_rand_write_120s_qd16_repeat3,rand_write,3,sustained_rand_write_120s_qd16_repeat3_run3.json
106053.0,106.053,176867.0,44216.0,,sustained_rand_write_120s_qd16_repeat3,rand_write,3,sustained_rand_write_120s_qd16_repeat3_run3.json
107000.0,107.0,,,183.759,sustained_rand_write_120s_qd16_repeat3,rand_write,3,sustained_rand_write_120s_qd16_repeat3_run3.json
107053.0,107.053,184276.0,46069.0,,sustained_rand_write_120s_qd16_repeat3,rand_write,3,sustained_rand_write_120s_qd16_repeat3_run3.json
108000.0,108.0,,,207.17,sustained_rand_write_120s_qd16_repeat3,rand_write,3,sustained_rand_write_120s_qd16_repeat3_run3.json
108054.0,108.054,163504.0,40876.0,,sustained_rand_write_120s_qd16_repeat3,rand_write,3,sustained_rand_write_120s_qd16_repeat3_run3.json
109000.0,109.0,,,218.566,sustained_rand_write_120s_qd16_repeat3,rand_write,3,sustained_rand_write_120s_qd16_repeat3_run3.json
109055.0,109.055,153768.0,38442.0,,sustained_rand_write_120s_qd16_repeat3,rand_write,3,sustained_rand_write_120s_qd16_repeat3_run3.json
110000.0,110.0,,,216.451,sustained_rand_write_120s_qd16_repeat3,rand_write,3,sustained_rand_write_120s_qd16_repeat3_run3.json
110055.0,110.055,155048.0,38762.0,,sustained_rand_write_120s_qd16_repeat3,rand_write,3,sustained_rand_write_120s_qd16_repeat3_run3.json
111000.0,111.0,,,210.543,sustained_rand_write_120s_qd16_repeat3,rand_write,3,sustained_rand_write_120s_qd16_repeat3_run3.json
111056.0,111.056,161006.0,40251.0,,sustained_rand_write_120s_qd16_repeat3,rand_write,3,sustained_rand_write_120s_qd16_repeat3_run3.json
112000.0,112.0,,,180.63,sustained_rand_write_120s_qd16_repeat3,rand_write,3,sustained_rand_write_120s_qd16_repeat3_run3.json
112057.0,112.057,187260.0,46815.0,,sustained_rand_write_120s_qd16_repeat3,rand_write,3,sustained_rand_write_120s_qd16_repeat3_run3.json
113000.0,113.0,,,188.147,sustained_rand_write_120s_qd16_repeat3,rand_write,3,sustained_rand_write_120s_qd16_repeat3_run3.json
113057.0,113.057,181316.0,45329.0,,sustained_rand_write_120s_qd16_repeat3,rand_write,3,sustained_rand_write_120s_qd16_repeat3_run3.json
114000.0,114.0,,,182.803,sustained_rand_write_120s_qd16_repeat3,rand_write,3,sustained_rand_write_120s_qd16_repeat3_run3.json
114057.0,114.057,182152.0,45538.0,,sustained_rand_write_120s_qd16_repeat3,rand_write,3,sustained_rand_write_120s_qd16_repeat3_run3.json
115000.0,115.0,,,174.889,sustained_rand_write_120s_qd16_repeat3,rand_write,3,sustained_rand_write_120s_qd16_repeat3_run3.json
115058.0,115.058,190932.0,47733.0,,sustained_rand_write_120s_qd16_repeat3,rand_write,3,sustained_rand_write_120s_qd16_repeat3_run3.json
116000.0,116.0,,,231.175,sustained_rand_write_120s_qd16_repeat3,rand_write,3,sustained_rand_write_120s_qd16_repeat3_run3.json
116058.0,116.058,146516.0,36629.0,,sustained_rand_write_120s_qd16_repeat3,rand_write,3,sustained_rand_write_120s_qd16_repeat3_run3.json
117000.0,117.0,,,217.509,sustained_rand_write_120s_qd16_repeat3,rand_write,3,sustained_rand_write_120s_qd16_repeat3_run3.json
117058.0,117.058,156244.0,39061.0,,sustained_rand_write_120s_qd16_repeat3,rand_write,3,sustained_rand_write_120s_qd16_repeat3_run3.json
118000.0,118.0,,,207.782,sustained_rand_write_120s_qd16_repeat3,rand_write,3,sustained_rand_write_120s_qd16_repeat3_run3.json
118059.0,118.059,163324.0,40831.0,,sustained_rand_write_120s_qd16_repeat3,rand_write,3,sustained_rand_write_120s_qd16_repeat3_run3.json
119000.0,119.0,,,223.624,sustained_rand_write_120s_qd16_repeat3,rand_write,3,sustained_rand_write_120s_qd16_repeat3_run3.json
119059.0,119.059,151800.0,37950.0,,sustained_rand_write_120s_qd16_repeat3,rand_write,3,sustained_rand_write_120s_qd16_repeat3_run3.json
120000.0,120.0,,,180.138,sustained_rand_write_120s_qd16_repeat3,rand_write,3,sustained_rand_write_120s_qd16_repeat3_run3.json
120000.0,120.0,,,326.046,sustained_rand_write_120s_qd16_repeat3,rand_write,3,sustained_rand_write_120s_qd16_repeat3_run3.json
120060.0,120.06,176608.0,44152.0,,sustained_rand_write_120s_qd16_repeat3,rand_write,3,sustained_rand_write_120s_qd16_repeat3_run3.json
